entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,description,notes,payment_id,arn,settlement_utr,order_id,order_receipt,method,upi_flow,card_network,card_issuer,card_type,dispute_id,additional_utr
pay_Qayr0Van7h7RAl,payment,0,0,10029.50,INR,1.18,0.18,0,1,30/05/2025 08:16:56,30-05-2025,setl_Qays30mNnecIcn,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QayqfTLzOeGjZc,C00021744,upi,,,,,,
setl_Qays30mNnecIcn,settlement,0,0,0,INR,0,0,0,1,30/05/2025 08:17:41,30-05-2025,,,,,,,,,,,,,,,
pay_Qaz9Ac75wiEsNm,payment,0,0,5014.70,INR,1.18,0.18,0,1,30/05/2025 08:34:11,30-05-2025,setl_QazAfx3wckRBos,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qaz93niH6OpQy6,C00021745,upi,,,,,,
setl_QazAfx3wckRBos,settlement,0,0,0,INR,0,0,0,1,30/05/2025 08:35:19,30-05-2025,,,,,,,,,,,,,,,
pay_QazjtfTvPadoOW,payment,0,0,2005.90,INR,1.18,0.18,0,1,30/05/2025 09:09:20,30-05-2025,setl_QazreoH2XPiPt6,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QazjPb9rPJ0HAU,C00021747,upi,,,,,,
setl_QazreoH2XPiPt6,settlement,0,0,0,INR,0,0,0,1,30/05/2025 09:16:01,30-05-2025,,,,,,,,,,,,,,,
pay_QazvDIdTpVdOOi,payment,0,5014.70,5014.70,INR,12.98,1.98,0,1,30/05/2025 09:22:50,30-05-2025,setl_QazzhPdNiymjQs,Payment towards NPS contribution,"{""registration"":0,""t1_amount"":5000,""t1_gst"":2.2,""t1_transaction_charges"":12.5,""t2_amount"":0,""t2_gst"":0,""t2_transaction_charges"":0}",,,,order_Qazv5rPECzjPrs,C00021748,netbanking,,,,,,
setl_QazzhPdNiymjQs,settlement,5014.70,0,5014.70,INR,0,0,0,1,30/05/2025 09:23:37,30-05-2025,,,,,,CB0081527622,,,,,,,,,CB0081527622
pay_Qb00haXTgXbIil,payment,0,0,2005.90,INR,1.18,0.18,0,1,30/05/2025 09:24:46,30-05-2025,setl_Qb01pDNWYusNSE,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb00a6MYTcSs62,C00021750,upi,,,,,,
setl_Qb01pDNWYusNSE,settlement,0,0,0,INR,0,0,0,1,30/05/2025 09:25:38,30-05-2025,,,,,,,,,,,,,,,
pay_QazyCIkjqNDxvH,payment,0,0,5014.70,INR,1.18,0.18,0,1,30/05/2025 09:28:36,30-05-2025,setl_Qb064oTnkQPWwj,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qazy1J939dShqU,C00021749,upi,,,,,,
setl_Qb064oTnkQPWwj,settlement,0,0,0,INR,0,0,0,1,30/05/2025 09:29:39,30-05-2025,,,,,,,,,,,,,,,
pay_Qb0WNXmAJbl4Yc,payment,0,0,1238.90,INR,1.18,0.18,0,1,30/05/2025 09:54:49,30-05-2025,setl_Qb0XfUL54UYtHZ,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb0TqzXF9ZYxpR,C00021751,upi,,,,,,
setl_Qb0XfUL54UYtHZ,settlement,0,0,0,INR,0,0,0,1,30/05/2025 09:55:46,30-05-2025,,,,,,,,,,,,,,,
pay_Qb0gg6hCVCjMoU,payment,0,0,5014.70,INR,1.18,0.18,0,1,30/05/2025 10:04:33,30-05-2025,setl_Qb0iC47LnBUL5M,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb0gOxhD94NykW,C00021753,upi,,,,,,
setl_Qb0iC47LnBUL5M,settlement,0,0,0,INR,0,0,0,1,30/05/2025 10:05:45,30-05-2025,,,,,,,,,,,,,,,
pay_Qb0qgkQfuyEyZ8,payment,0,0,4513.20,INR,1.18,0.18,0,1,30/05/2025 10:14:36,30-05-2025,setl_Qb0sgtSofNktLx,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":4500, ""t1_gst"":2, ""t1_transaction_charges"":11.2, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb0qIKtuB4mSaz,C00021754,upi,,,,,,
setl_Qb0sgtSofNktLx,settlement,0,0,0,INR,0,0,0,1,30/05/2025 10:15:40,30-05-2025,,,,,,,,,,,,,,,
pay_Qb0slOFnhnIX7l,payment,0,0,10029.50,INR,1.18,0.18,0,1,30/05/2025 10:16:13,30-05-2025,setl_Qb0uoieKzubzU2,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb0sRUOhtyfYaf,C00021755,upi,,,,,,
setl_Qb0uoieKzubzU2,settlement,0,0,0,INR,0,0,0,1,30/05/2025 10:17:41,30-05-2025,,,,,,,,,,,,,,,
pay_Qb0ziFQboH52jx,payment,0,0,5250.70,INR,1.18,0.18,0,1,30/05/2025 10:22:34,30-05-2025,setl_Qb11HqzbVrTgrK,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb0tDGI5hnEoBE,C00021756,upi,,,,,,
setl_Qb11HqzbVrTgrK,settlement,0,0,0,INR,0,0,0,1,30/05/2025 10:23:49,30-05-2025,,,,,,,,,,,,,,,
pay_Qb1DiqDD4TxIz3,payment,0,0,4212.39,INR,1.18,0.18,0,1,30/05/2025 10:35:49,30-05-2025,setl_Qb1Eqs4rlkj9VG,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":4200, ""t1_gst"":1.9, ""t1_transaction_charges"":10.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb1D9eNUgCt7Ry,C00021757,upi,,,,,,
setl_Qb1Eqs4rlkj9VG,settlement,0,0,0,INR,0,0,0,1,30/05/2025 10:36:40,30-05-2025,,,,,,,,,,,,,,,
pay_Qb1KU7yP57L3oH,payment,0,0,1002.90,INR,1.18,0.18,0,1,30/05/2025 10:42:21,30-05-2025,setl_Qb1M981YMok96e,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb1KKHFiAZS0uS,C00021758,upi,,,,,,
setl_Qb1M981YMok96e,settlement,0,0,0,INR,0,0,0,1,30/05/2025 10:43:34,30-05-2025,,,,,,,,,,,,,,,
pay_Qb1jFHVNRUG6IF,payment,0,0,2005.90,INR,1.18,0.18,0,1,30/05/2025 11:05:40,30-05-2025,setl_Qb1kW2IW86fMk2,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb1ijmENKY5hWu,C00021759,upi,,,,,,
setl_Qb1kW2IW86fMk2,settlement,0,0,0,INR,0,0,0,1,30/05/2025 11:06:38,30-05-2025,,,,,,,,,,,,,,,
pay_Qb2bRAPCRW0bLk,payment,0,0,2005.90,INR,1.18,0.18,0,1,30/05/2025 11:57:33,30-05-2025,setl_Qb2dYkZnoWKM3F,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb2bKJ2f0PkOVd,C00021760,upi,,,,,,
setl_Qb2dYkZnoWKM3F,settlement,0,0,0,INR,0,0,0,1,30/05/2025 11:58:45,30-05-2025,,,,,,,,,,,,,,,
pay_Qb2tZouhbe8Brr,payment,0,0,1002.90,INR,1.18,0.18,0,1,30/05/2025 12:14:42,30-05-2025,setl_Qb2vJk1fWWVrRf,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb2t3tDV3Uz0WL,C00021761,upi,,,,,,
setl_Qb2vJk1fWWVrRf,settlement,0,0,0,INR,0,0,0,1,30/05/2025 12:15:33,30-05-2025,,,,,,,,,,,,,,,
pay_Qb3G8dTjr6QUfA,payment,0,0,5014.70,INR,1.18,0.18,0,1,30/05/2025 12:35:48,30-05-2025,setl_Qb3HVVjKUYO1Mr,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb3EvvVy5E30ve,C00021762,upi,,,,,,
setl_Qb3HVVjKUYO1Mr,settlement,0,0,0,INR,0,0,0,1,30/05/2025 12:36:33,30-05-2025,,,,,,,,,,,,,,,
pay_Qb3NRtlYbqFvHY,payment,0,10029.50,10029.50,INR,2.96,0.46,0,1,30/05/2025 12:44:32,30-05-2025,setl_Qb3Qir3ZFQ6hBP,Payment towards NPS contribution,"{""t1_gst"":4.5,""t2_gst"":0,""t1_amount"":10000,""t2_amount"":0,""registration"":0,""t1_transaction_charges"":25,""t2_transaction_charges"":0}",,,,order_Qb3NGTGLZttrig,C00021763,netbanking,,,,,,
setl_Qb3Qir3ZFQ6hBP,settlement,10029.50,0,10029.50,INR,0,0,0,1,30/05/2025 12:45:17,30-05-2025,,,,,,CB0081548772,,,,,,,,,CB0081548772
pay_Qb3dAC4YIZggpN,payment,0,0,10029.50,INR,1.18,0.18,0,1,30/05/2025 12:57:16,30-05-2025,setl_Qb3ewKYHTeeG1y,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb3cZcWCENzlrm,C00021764,upi,,,,,,
setl_Qb3ewKYHTeeG1y,settlement,0,0,0,INR,0,0,0,1,30/05/2025 12:58:44,30-05-2025,,,,,,,,,,,,,,,
pay_Qb444CnlbzaafZ,payment,0,0,5000.00,INR,1.18,0.18,0,1,30/05/2025 13:24:00,30-05-2025,setl_Qb4Gn63dDKYPb5,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":4750, ""t1_gst"":2.1, ""t1_transaction_charges"":11.9, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb3zrljxi4FiyL,C00021767,upi,,,,,,
pay_Qb46qH7Qfe7fqx,payment,0,0,2005.90,INR,1.18,0.18,0,1,30/05/2025 13:25:46,30-05-2025,setl_Qb4Gn63dDKYPb5,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb46WPva7NcNig,C00021768,upi,,,,,,
pay_Qb48gy2SKBtzMD,payment,0,0,5250.70,INR,1.18,0.18,0,1,30/05/2025 13:27:32,30-05-2025,setl_Qb4Gn63dDKYPb5,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb47cKFh6rbO1A,C00021769,upi,,,,,,
setl_Qb4Gn63dDKYPb5,settlement,0,0,0,INR,0,0,0,1,30/05/2025 13:34:35,30-05-2025,,,,,,,,,,,,,,,
pay_Qb4u1WbcgDBQE7,payment,0,0,5014.70,INR,1.18,0.18,0,1,30/05/2025 14:12:04,30-05-2025,setl_Qb4vrDVJGNoQWn,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb4trjlA8BgICD,C00021774,upi,,,,,,
setl_Qb4vrDVJGNoQWn,settlement,0,0,0,INR,0,0,0,1,30/05/2025 14:13:27,30-05-2025,,,,,,,,,,,,,,,
pay_Qb56dg73W0fslX,payment,0,0,5250.70,INR,1.18,0.18,0,1,30/05/2025 14:24:00,30-05-2025,setl_Qb58eQH1f4o8Ed,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb56F1FEenHjse,C00021776,upi,,,,,,
setl_Qb58eQH1f4o8Ed,settlement,0,0,0,INR,0,0,0,1,30/05/2025 14:25:34,30-05-2025,,,,,,,,,,,,,,,
pay_Qb5QNR5pHh8aR3,payment,0,0,2005.90,INR,1.18,0.18,0,1,30/05/2025 14:42:38,30-05-2025,setl_Qb5RnK3eeGreEP,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb5Q5MAW0iL1D5,C00021777,upi,,,,,,
setl_Qb5RnK3eeGreEP,settlement,0,0,0,INR,0,0,0,1,30/05/2025 14:43:41,30-05-2025,,,,,,,,,,,,,,,
pay_Qb5vj6ZXRxQ87x,payment,0,0,50147.50,INR,1.18,0.18,0,1,30/05/2025 15:12:14,30-05-2025,setl_Qb5x7juHzPjqMV,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":50000, ""t1_gst"":22.5, ""t1_transaction_charges"":125, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb5uuK6FrQCMYJ,C00021778,upi,,,,,,
setl_Qb5x7juHzPjqMV,settlement,0,0,0,INR,0,0,0,1,30/05/2025 15:13:20,30-05-2025,,,,,,,,,,,,,,,
pay_Qb7nyAa74uoRUz,payment,0,0,2241.90,INR,1.18,0.18,0,1,30/05/2025 17:02:34,30-05-2025,setl_Qb7q847lDKZDhg,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb7nhElsSV3CaF,C00021779,upi,,,,,,
setl_Qb7q847lDKZDhg,settlement,0,0,0,INR,0,0,0,1,30/05/2025 17:04:06,30-05-2025,,,,,,,,,,,,,,,
pay_Qb8vLlSwnxjFx4,payment,0,0,4011.80,INR,1.18,0.18,0,1,30/05/2025 18:08:32,30-05-2025,setl_Qb8x1W4EAGtgRH,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":4000, ""t1_gst"":1.8, ""t1_transaction_charges"":10, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb8uw5tRYoeFhE,C00021780,upi,,,,,,
pay_Qb8whDkC27dwyO,payment,0,0,30088.50,INR,1.18,0.18,0,1,30/05/2025 18:09:14,30-05-2025,setl_Qb8xuVrQLcQC4C,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":30000, ""t1_gst"":13.5, ""t1_transaction_charges"":75, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb8vmptL4mzfX9,C00021781,upi,,,,,,
setl_Qb8x1W4EAGtgRH,settlement,0,0,0,INR,0,0,0,1,30/05/2025 18:09:20,30-05-2025,,,,,,,,,,,,,,,
setl_Qb8xuVrQLcQC4C,settlement,0,0,0,INR,0,0,0,1,30/05/2025 18:10:10,30-05-2025,,,,,,,,,,,,,,,
pay_Qb9ptMVFsQJ0yy,payment,0,0,10029.50,INR,1.18,0.18,0,1,30/05/2025 19:01:31,30-05-2025,setl_Qb9rNZLfAsLpCg,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb9oiS44B5fTbP,C00021782,upi,,,,,,
setl_Qb9rNZLfAsLpCg,settlement,0,0,0,INR,0,0,0,1,30/05/2025 19:02:41,30-05-2025,,,,,,,,,,,,,,,
pay_Qb9ziPJmmAQP0w,payment,0,0,1238.90,INR,1.18,0.18,0,1,30/05/2025 19:13:31,30-05-2025,setl_QbA53X5xKfa7gE,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_Qb9ykwIVrnuTtr,C00021783,upi,,,,,,
setl_QbA53X5xKfa7gE,settlement,0,0,0,INR,0,0,0,1,30/05/2025 19:15:38,30-05-2025,,,,,,,,,,,,,,,
pay_QbBcIqIzM7TlgM,payment,0,0,5014.70,INR,1.18,0.18,0,1,30/05/2025 20:46:22,30-05-2025,setl_QbBeB0KFbwHnWl,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbBbtrmpKX5d59,C00021784,upi,,,,,,
setl_QbBeB0KFbwHnWl,settlement,0,0,0,INR,0,0,0,1,30/05/2025 20:47:34,30-05-2025,,,,,,,,,,,,,,,
pay_QbCbyEk1btLnOa,payment,0,0,1002.90,INR,1.18,0.18,0,1,30/05/2025 21:47:56,30-05-2025,setl_QbCgneFJl4NoQy,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbCb7BaLSGFQv0,C00021785,upi,,,,,,
setl_QbCgneFJl4NoQy,settlement,0,0,0,INR,0,0,0,1,30/05/2025 21:48:44,30-05-2025,,,,,,,,,,,,,,,
pay_QbD6qQUlv5Ofnq,payment,0,0,1002.90,INR,1.18,0.18,0,1,30/05/2025 22:13:49,30-05-2025,setl_QbD8G4P7hBnOAE,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbD6UzodyjmyhX,C00021786,upi,,,,,,
setl_QbD8G4P7hBnOAE,settlement,0,0,0,INR,0,0,0,1,30/05/2025 22:14:45,30-05-2025,,,,,,,,,,,,,,,
pay_QbDkpADz1PGud0,payment,0,0,10265.50,INR,1.18,0.18,0,1,30/05/2025 22:51:32,30-05-2025,setl_QbDmXeld4dZq6i,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbDkRkcvw6zkCK,C00021787,upi,,,,,,
setl_QbDmXeld4dZq6i,settlement,0,0,0,INR,0,0,0,1,30/05/2025 22:52:52,30-05-2025,,,,,,,,,,,,,,,
pay_QbE44a39ZYkGhT,payment,0,0,1238.90,INR,1.18,0.18,0,1,30/05/2025 23:09:53,30-05-2025,setl_QbE6QJYCCxL45p,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbE3TKVTd0nW3u,C00021788,upi,,,,,,
setl_QbE6QJYCCxL45p,settlement,0,0,0,INR,0,0,0,1,30/05/2025 23:11:41,30-05-2025,,,,,,,,,,,,,,,
pay_QbEzipJiaZZDEv,payment,0,0,1002.90,INR,1.18,0.18,0,1,31/05/2025 00:04:22,31-05-2025,setl_QbF1814f2iu6Ju,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbEzEui2fegSFe,C00021789,upi,,,,,,
setl_QbF1814f2iu6Ju,settlement,0,0,0,INR,0,0,0,1,31/05/2025 00:05:22,31-05-2025,,,,,,,,,,,,,,,
pay_QbFdPxyTfhpvw6,payment,0,0,3008.80,INR,1.18,0.18,0,1,31/05/2025 00:42:12,31-05-2025,setl_QbFfrT93XN3v8U,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":3000, ""t1_gst"":1.3, ""t1_transaction_charges"":7.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbFdBN9CDQz47q,C00021790,upi,,,,,,
pay_QbFeRSGHDK2ZRR,payment,0,0,1238.90,INR,1.18,0.18,0,1,31/05/2025 00:42:56,31-05-2025,setl_QbFfrT93XN3v8U,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbFe1kSmC3ZSlL,C00021791,upi,,,,,,
setl_QbFfrT93XN3v8U,settlement,0,0,0,INR,0,0,0,1,31/05/2025 00:43:57,31-05-2025,,,,,,,,,,,,,,,
pay_QbLmakEosVtLTw,payment,0,0,3008.80,INR,1.18,0.18,0,1,31/05/2025 06:42:47,31-05-2025,setl_QbLo9Nz2qAj4Zo,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":3000, ""t1_gst"":1.3, ""t1_transaction_charges"":7.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbLm8na7EEIS86,C00021798,upi,,,,,,
setl_QbLo9Nz2qAj4Zo,settlement,0,0,0,INR,0,0,0,1,31/05/2025 06:43:57,31-05-2025,,,,,,,,,,,,,,,
pay_QbOA8vbr9UEOmA,payment,0,0,5014.70,INR,1.18,0.18,0,1,31/05/2025 09:02:51,31-05-2025,setl_QbOOCrqTLuhTpx,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbO9dUCk4Zm0A4,C00021800,upi,,,,,,
setl_QbOOCrqTLuhTpx,settlement,0,0,0,INR,0,0,0,1,31/05/2025 09:15:28,31-05-2025,,,,,,,,,,,,,,,
pay_QbOYVOAhOfeknZ,payment,0,0,5250.70,INR,1.18,0.18,0,1,31/05/2025 09:25:54,31-05-2025,setl_QbOaAbYH87oLUh,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":5000, ""t1_gst"":2.2, ""t1_transaction_charges"":12.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbOWhWIuyjPBcN,C00021801,upi,,,,,,
setl_QbOaAbYH87oLUh,settlement,0,0,0,INR,0,0,0,1,31/05/2025 09:26:47,31-05-2025,,,,,,,,,,,,,,,
pay_QbOZyAgI6WkjQI,payment,0,0,50147.50,INR,1.18,0.18,0,1,31/05/2025 09:26:54,31-05-2025,setl_QbObEWpEB6lN8w,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":50000, ""t1_gst"":22.5, ""t1_transaction_charges"":125, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbOZgQPmv9JrDm,C00021802,upi,,,,,,
setl_QbObEWpEB6lN8w,settlement,0,0,0,INR,0,0,0,1,31/05/2025 09:27:48,31-05-2025,,,,,,,,,,,,,,,
pay_QbOdNFA0ZlxSXX,payment,0,0,10029.50,INR,1.18,0.18,0,1,31/05/2025 09:30:16,31-05-2025,setl_QbOexg3HHnyAmA,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":10000, ""t1_gst"":4.5, ""t1_transaction_charges"":25, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbOcXQ5hxie1jH,C00021803,upi,,,,,,
setl_QbOexg3HHnyAmA,settlement,0,0,0,INR,0,0,0,1,31/05/2025 09:31:20,31-05-2025,,,,,,,,,,,,,,,
pay_QbP2dS1HmNyIQO,payment,0,0,2005.90,INR,1.18,0.18,0,1,31/05/2025 09:54:33,31-05-2025,setl_QbP4SkMex5s3Hh,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":2000, ""t1_gst"":0.9, ""t1_transaction_charges"":5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbP1tCMKpqBOjz,C00021808,upi,,,,,,
setl_QbP4SkMex5s3Hh,settlement,0,0,0,INR,0,0,0,1,31/05/2025 09:55:28,31-05-2025,,,,,,,,,,,,,,,
pay_QbPHxw8C9ZXHqG,payment,0,0,1238.90,INR,1.18,0.18,0,1,31/05/2025 10:08:29,31-05-2025,setl_QbPJipzT5M0Qhi,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbPHPb7sRwEJTO,C00021809,upi,,,,,,
setl_QbPJipzT5M0Qhi,settlement,0,0,0,INR,0,0,0,1,31/05/2025 10:09:54,31-05-2025,,,,,,,,,,,,,,,
pay_QbPrBN8AnlP7Tp,payment,0,0,4513.20,INR,1.18,0.18,0,1,31/05/2025 10:42:00,31-05-2025,setl_QbPtAaBWOBpQcC,Payment towards NPS contribution,"{""registration"":0, ""t1_amount"":4500, ""t1_gst"":2, ""t1_transaction_charges"":11.2, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbPqwNE8ayvaK0,C00021810,upi,,,,,,
setl_QbPtAaBWOBpQcC,settlement,0,0,0,INR,0,0,0,1,31/05/2025 10:43:29,31-05-2025,,,,,,,,,,,,,,,
pay_QbRSQteHdMpE0N,payment,0,0,1238.90,INR,1.18,0.18,0,1,31/05/2025 12:15:54,31-05-2025,setl_QbRURaRtovXRI8,Payment towards NPS initial contribution,"{""registration"":236, ""t1_amount"":1000, ""t1_gst"":0.4, ""t1_transaction_charges"":2.5, ""t2_amount"":0, ""t2_gst"":0, ""t2_transaction_charges"":0}",,,,order_QbRRWSrmg92NVl,C00021811,upi,,,,,,
setl_QbRURaRtovXRI8,settlement,0,0,0,INR,0,0,0,1,31/05/2025 12:17:27,31-05-2025,,,,,,,,,,,,,,,
